filename;temperature;adsorptionUnits;pressureUnits;compositionType;num_of_adsorbates;adsorbent_name;adsorbates_name;pressure;adsorbed_amount;composition
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0212104;0.666045;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0303005;0.822761;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0696912;1.13619;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.103022;1.27985;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.154533;1.47575;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.203014;1.63246;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.251494;1.76306;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.306035;1.86754;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.348456;1.9459;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.409057;2.02425;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.457538;2.08955;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.509049;2.15485;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.55753;2.20709;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.609041;2.24627;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.663582;2.31157;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.712063;2.35075;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.763574;2.37687;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.818115;2.41604;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.863565;2.45522;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.905986;2.50746;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.960527;2.54664;1.0
10.1002adfm.200500830.Isotherm1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;1.00598;2.5597;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0121202;0.157462;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0333306;0.35437;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0666612;0.60387;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0939317;0.748422;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.154533;0.945846;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.199984;1.09064;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.248464;1.19614;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.303005;1.31483;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.354516;1.43349;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.409057;1.49974;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.454508;1.60521;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.493899;1.65816;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.754483;1.94997;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.802964;2.00304;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.854475;2.02993;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.909016;2.08308;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.957497;2.10993;1.0
10.1002adfm.200500830.Isotherm1-1;77;wt%;bar;molefraction;1;Carbon;Hydrogen;1.00295;2.14985;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0151503;0.757463;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0303005;0.88806;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0696912;1.26679;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.0999918;1.46269;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.154533;1.6847;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.203014;1.86754;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.251494;2.02425;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.306035;2.12873;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.354516;2.23321;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.406027;2.33769;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.506019;2.4944;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.56056;2.57276;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.609041;2.63806;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.657522;2.70336;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.712063;2.7556;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.760544;2.80784;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.809024;2.84701;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.912046;2.95149;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;0.960527;2.99067;1.0
10.1002adfm.200500830.Isotherm2;77;wt%;bar;molefraction;1;Carbon;Hydrogen;1.00295;3.02985;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.0218973;0.104519;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.0497667;0.190652;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.0776361;0.270646;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.101524;0.350615;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.125412;0.436725;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.151291;0.504426;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.177169;0.584407;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.205039;0.645979;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.228927;0.725949;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.252815;0.793637;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.280684;0.86135;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.32647;0.972154;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.35633;1.04602;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.380218;1.10143;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.429984;1.20611;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.459844;1.2677;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.483732;1.31083;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.509611;1.35397;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.53549;1.40939;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.559378;1.44023;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.587247;1.48952;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.635023;1.57578;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.65493;1.61274;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.68678;1.65592;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.734556;1.72375;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.762426;1.77304;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.786314;1.79775;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.836081;1.85945;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.861959;1.88417;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.885847;1.91502;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.937605;1.98287;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.965474;2.01375;1.0
10.1002adfm.200600944.Isotherm1;77;wt%;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Hydrogen;0.989362;2.03845;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0190754;0.207537;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.022152;0.292389;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.025844;0.290899;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0289207;0.375751;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0324076;0.503485;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0344587;0.502657;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0363047;0.54496;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0381507;0.630309;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0410223;0.672197;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0430734;0.671369;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0449194;0.756718;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0469705;0.75589;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0490216;0.798109;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0516881;0.883127;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0537392;0.8823;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0557903;0.924519;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0576363;1.00987;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0596874;1.00904;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.062559;1.05093;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.064405;1.13628;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0664561;1.13545;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0685072;1.17767;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0703532;1.21997;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0730196;1.21889;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0748656;1.30424;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0769168;1.34646;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0789679;1.34564;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0806088;1.43107;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0836854;1.47287;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0857365;1.47204;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0875825;1.55739;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0896337;1.59961;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0916848;1.59879;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0941461;1.64084;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0961972;1.72611;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0982483;1.72528;1.0
10.1002adfm.200600944.Isotherm10;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0998892;1.81071;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0223571;0.120118;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0266645;0.161427;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.031382;0.159523;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0348689;0.158115;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0360996;0.200666;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0445092;0.197272;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0477909;0.282041;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0545596;0.279309;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.057021;0.321363;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0650203;0.361182;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0670714;0.446448;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0691225;0.44562;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0711736;0.444792;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0726094;0.444213;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0746605;0.443385;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0765065;0.485687;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0785576;0.484859;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0806088;0.484031;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0836854;0.48279;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0857365;0.481962;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0877877;0.524181;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0898388;0.523353;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0918899;0.522525;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0941461;0.521615;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0959921;0.606964;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.0980432;0.606136;1.0
10.1002adfm.200600944.Isotherm11;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Methanol;0.100299;0.562178;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00197549;0.302521;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00404111;0.579694;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0058349;1.11001;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00753689;1.86807;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00941661;2.87902;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0112936;4.21887;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0132595;5.68517;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0149562;7.07571;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0166574;7.93497;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0186335;8.16159;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.020521;8.23647;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0223185;8.31139;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0240258;8.43696;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0257336;8.48663;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0276213;8.53621;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.029509;8.58578;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0312164;8.68606;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0331041;8.73563;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0349918;8.78521;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0367001;8.78428;1.0
